production_id,well_id,date,barrels_extracted,cost
7624,11,2023-11-10,417.2,4116.63
7625,11,2023-11-11,366.9,4119.06
7626,11,2023-11-12,318.3,3512.44
7627,11,2023-11-13,379.4,3827.86
7628,11,2023-11-14,369.6,4548.37
7629,11,2023-11-15,363.5,3417.04
7630,11,2023-11-16,321.7,3831.05
7631,11,2023-11-17,362.3,3831.57
7632,11,2023-11-18,375.8,4261.53
7633,11,2023-11-19,419.6,5109.2
7634,11,2023-11-20,354.6,3569.76
7635,11,2023-11-21,393.5,4236.63
7636,11,2023-11-22,360.4,4693.84
7637,11,2023-11-23,374.8,4082.83
7638,11,2023-11-24,384.8,4607.04
7639,11,2023-11-25,438.4,3957.56
7640,11,2023-11-26,404.7,5216.8
7641,11,2023-11-27,342.8,4591.34
7642,11,2023-11-28,378.0,5315.88
7643,11,2023-11-29,374.2,4255.8
7644,11,2023-11-30,382.3,4001.49
7645,11,2023-12-01,327.7,3420.98
7646,11,2023-12-02,368.1,4794.44
7647,11,2023-12-03,347.9,4608.63
7648,11,2023-12-04,343.7,3177.52
7649,11,2023-12-05,392.9,5053.21
7650,11,2023-12-06,413.4,3927.55
7651,11,2023-12-07,394.8,4170.0
7652,11,2023-12-08,418.9,4635.16
7653,11,2023-12-09,360.8,4507.6
7654,11,2023-12-10,453.6,4203.68
7655,11,2023-12-11,302.4,3395.61
7656,11,2023-12-12,423.7,4781.63
7657,11,2023-12-13,372.1,4616.07
7658,11,2023-12-14,372.6,4849.81
7659,11,2023-12-15,308.9,2773.1
7660,11,2023-12-16,364.5,3107.48
7661,11,2023-12-17,348.0,4788.57
7662,11,2023-12-18,328.8,2894.49
7663,11,2023-12-19,382.0,3970.64
7664,11,2023-12-20,400.3,3532.62
7665,11,2023-12-21,360.9,3241.86
7666,11,2023-12-22,349.0,3446.16
7667,11,2023-12-23,372.6,3359.97
7668,11,2023-12-24,351.2,4670.21
7669,11,2023-12-25,388.3,3622.46
7670,11,2023-12-26,350.4,4572.84
7671,11,2023-12-27,395.4,3270.47
7672,11,2023-12-28,315.3,3615.42
7673,11,2023-12-29,367.4,3302.49
7674,11,2023-12-30,333.1,3683.58
7675,11,2023-12-31,361.6,4398.53
7676,11,2024-01-01,358.7,5322.48
7677,11,2024-01-02,425.2,5006.9
7678,11,2024-01-03,353.3,4059.13
7679,11,2024-01-04,361.9,4451.68
7680,11,2024-01-05,397.3,4647.39
7681,11,2024-01-06,325.6,3870.41
7682,11,2024-01-07,322.1,2895.2
7683,11,2024-01-08,338.4,5040.43
7684,11,2024-01-09,304.4,3183.72
7685,11,2024-01-10,340.7,2881.9
7686,11,2024-01-11,379.6,5352.48
7687,11,2024-01-12,341.3,3935.89
7688,11,2024-01-13,402.8,3605.36
7689,11,2024-01-14,356.7,4743.58
7690,11,2024-01-15,374.1,4424.68
7691,11,2024-01-16,389.2,5799.32
7692,11,2024-01-17,355.7,3479.13
7693,11,2024-01-18,386.8,5117.42
7694,11,2024-01-19,390.9,5746.59
7695,11,2024-01-20,429.8,5917.57
7696,11,2024-01-21,363.6,4129.01
7697,11,2024-01-22,308.2,4149.68
7698,11,2024-01-23,362.1,4636.16
7699,11,2024-01-24,301.8,2567.61
7700,11,2024-01-25,328.0,2638.64
7701,11,2024-01-26,293.2,3979.66
7702,11,2024-01-27,394.4,4653.81
7703,11,2024-01-28,369.0,3881.18
7704,11,2024-01-29,435.5,3909.12
7705,11,2024-01-30,380.5,4050.25
7706,11,2024-01-31,346.7,5105.99
7707,11,2024-02-01,363.0,3698.23
7708,11,2024-02-02,364.3,5172.61
7709,11,2024-02-03,334.4,3148.76
7710,11,2024-02-04,370.0,3766.58
7711,11,2024-02-05,315.9,4179.58
7712,11,2024-02-06,396.0,4876.22
7713,11,2024-02-07,368.0,3797.56
7714,11,2024-02-08,400.4,5995.29
7715,11,2024-02-09,339.5,4639.36
7716,11,2024-02-10,310.5,2676.69
7717,11,2024-02-11,345.3,3098.85
7718,11,2024-02-12,361.7,2905.07
7719,11,2024-02-13,378.7,4712.48
7720,11,2024-02-14,406.3,4727.76
7721,11,2024-02-15,371.4,5180.41
7722,11,2024-02-16,370.8,5074.51
7723,11,2024-02-17,378.7,4573.18
7724,11,2024-02-18,330.7,3867.43
7725,11,2024-02-19,341.2,2973.26
7726,11,2024-02-20,366.5,5246.22
7727,11,2024-02-21,326.4,3249.21
7728,11,2024-02-22,390.3,4789.24
7729,11,2024-02-23,328.2,2764.61
7730,11,2024-02-24,305.0,2736.24
7731,11,2024-02-25,414.8,3458.16
7732,11,2024-02-26,342.4,3540.57
7733,11,2024-02-27,397.3,3707.35
7734,11,2024-02-28,387.4,5082.84
7735,11,2024-02-29,388.0,3742.75
7736,11,2024-03-01,395.4,4918.06
7737,11,2024-03-02,333.5,3818.91
7738,11,2024-03-03,419.7,5396.75
7739,11,2024-03-04,365.3,3552.34
7740,11,2024-03-05,372.2,4545.0
7741,11,2024-03-06,374.3,3227.47
7742,11,2024-03-07,336.4,3846.14
7743,11,2024-03-08,347.9,3286.81
7744,11,2024-03-09,372.8,3857.61
7745,11,2024-03-10,411.0,4810.48
7746,11,2024-03-11,334.7,3572.6
7747,11,2024-03-12,358.6,4802.52
7748,11,2024-03-13,366.4,3036.18
7749,11,2024-03-14,372.0,4350.42
7750,11,2024-03-15,405.4,5243.19
7751,11,2024-03-16,331.8,4695.59
7752,11,2024-03-17,371.6,3078.35
7753,11,2024-03-18,384.9,5516.56
7754,11,2024-03-19,397.3,5674.75
7755,11,2024-03-20,371.2,3293.99
7756,11,2024-03-21,350.2,2994.29
7757,11,2024-03-22,339.8,4449.84
7758,11,2024-03-23,363.6,5374.27
7759,11,2024-03-24,321.9,4475.05
7760,11,2024-03-25,378.9,5293.65
7761,11,2024-03-26,388.6,5469.18
7762,11,2024-03-27,410.6,3754.36
7763,11,2024-03-28,355.8,4984.35
7764,11,2024-03-29,383.5,4404.25
7765,11,2024-03-30,401.0,3291.3
7766,11,2024-03-31,376.4,3967.56
7767,11,2024-04-01,381.3,5316.04
7768,11,2024-04-02,381.4,3502.88
7769,11,2024-04-03,343.6,4636.46
7770,11,2024-04-04,380.4,3695.77
7771,11,2024-04-05,357.3,5324.74
7772,11,2024-04-06,417.1,5030.27
7773,11,2024-04-07,324.7,4266.94
7774,11,2024-04-08,409.0,4689.42
7775,11,2024-04-09,368.2,5085.63
7776,11,2024-04-10,360.3,3479.24
7777,11,2024-04-11,382.3,5248.0
7778,11,2024-04-12,326.5,3182.82
7779,11,2024-04-13,347.3,4481.03
7780,11,2024-04-14,342.0,5015.09
7781,11,2024-04-15,352.6,3238.33
7782,11,2024-04-16,419.7,4712.48
7783,11,2024-04-17,317.9,3678.25
7784,11,2024-04-18,397.3,3540.5
7785,11,2024-04-19,340.2,2838.76
7786,11,2024-04-20,363.4,5088.25
7787,11,2024-04-21,376.9,3408.69
7788,11,2024-04-22,325.4,3201.03
7789,11,2024-04-23,337.4,2807.77
7790,11,2024-04-24,355.1,5021.44
7791,11,2024-04-25,347.6,4540.04
7792,11,2024-04-26,392.6,3543.01
7793,11,2024-04-27,378.9,5652.88
7794,11,2024-04-28,321.2,2734.62
7795,11,2024-04-29,351.1,3298.52
7796,11,2024-04-30,363.0,5209.73
7797,11,2024-05-01,374.3,4403.64
7798,11,2024-05-02,359.2,5081.06
7799,11,2024-05-03,379.6,4846.08
7800,11,2024-05-04,348.4,4111.39
7801,11,2024-05-05,382.0,5401.78
7802,11,2024-05-06,399.4,4260.13
7803,11,2024-05-07,396.6,3769.05
7804,11,2024-05-08,373.5,4258.23
7805,11,2024-05-09,365.1,3567.4
7806,11,2024-05-10,383.1,4006.3
7807,11,2024-05-11,369.1,4270.0
7808,11,2024-05-12,373.0,3460.99
7809,11,2024-05-13,374.8,5618.07
7810,11,2024-05-14,405.8,5953.12
7811,11,2024-05-15,351.7,3187.92
7812,11,2024-05-16,428.7,4977.3
7813,11,2024-05-17,356.0,5197.49
7814,11,2024-05-18,332.5,3455.6
7815,11,2024-05-19,374.0,4568.83
7816,11,2024-05-20,331.9,3105.52
7817,11,2024-05-21,385.3,4350.4
7818,11,2024-05-22,351.2,3878.46
7819,11,2024-05-23,395.5,5602.22
7820,11,2024-05-24,343.6,3376.91
7821,11,2024-05-25,356.6,3181.97
7822,11,2024-05-26,407.8,4233.94
7823,11,2024-05-27,401.3,5013.41
7824,11,2024-05-28,367.2,3389.87
7825,11,2024-05-29,356.9,3042.77
7826,11,2024-05-30,331.2,4401.76
7827,11,2024-05-31,314.9,3641.69
7828,11,2024-06-01,333.8,4326.89
7829,11,2024-06-02,406.1,5038.48
7830,11,2024-06-03,374.9,5067.2
7831,11,2024-06-04,337.1,2820.63
7832,11,2024-06-05,383.8,5497.94
7833,11,2024-06-06,336.9,3974.45
7834,11,2024-06-07,393.5,5881.06
7835,11,2024-06-08,352.3,3561.1
7836,11,2024-06-09,389.5,4434.67
7837,11,2024-06-10,313.9,3889.04
7838,11,2024-06-11,327.3,2644.57
7839,11,2024-06-12,389.0,5373.37
7840,11,2024-06-13,391.3,5435.17
7841,11,2024-06-14,408.9,4680.58
7842,11,2024-06-15,375.7,5507.92
7843,11,2024-06-16,351.5,3892.32
7844,11,2024-06-17,356.9,4391.58
7845,11,2024-06-18,374.8,5117.64
7846,11,2024-06-19,319.7,3133.1
7847,11,2024-06-20,310.8,3639.39
7848,11,2024-06-21,392.5,4972.04
7849,11,2024-06-22,403.2,5272.2
7850,11,2024-06-23,372.7,5206.22
7851,11,2024-06-24,349.9,3992.53
7852,11,2024-06-25,347.1,4848.28
7853,11,2024-06-26,360.9,3309.64
7854,11,2024-06-27,360.3,4359.79
7855,11,2024-06-28,359.6,4269.39
7856,11,2024-06-29,374.4,3456.25
7857,11,2024-06-30,338.1,3867.35
7858,11,2024-07-01,374.5,4713.03
7859,11,2024-07-02,332.6,3036.46
7860,11,2024-07-03,372.2,4726.23
7861,11,2024-07-04,313.3,2568.28
7862,11,2024-07-05,336.9,3756.07
7863,11,2024-07-06,397.4,3922.92
7864,11,2024-07-07,380.5,4411.89
7865,11,2024-07-08,383.9,3807.4
7866,11,2024-07-09,424.4,5761.25
7867,11,2024-07-10,360.8,3836.26
7868,11,2024-07-11,378.7,4999.55
7869,11,2024-07-12,350.8,5065.79
7870,11,2024-07-13,363.5,4004.28
7871,11,2024-07-14,372.7,3552.61
7872,11,2024-07-15,322.8,3047.48
7873,11,2024-07-16,298.1,3580.89
7874,11,2024-07-17,392.7,5881.83
7875,11,2024-07-18,368.7,4565.95
7876,11,2024-07-19,348.4,4929.45
7877,11,2024-07-20,326.0,3677.08
7878,11,2024-07-21,383.0,5232.84
7879,11,2024-07-22,362.6,4270.7
7880,11,2024-07-23,367.9,3352.13
7881,11,2024-07-24,337.8,4928.97
7882,11,2024-07-25,364.4,4542.55
7883,11,2024-07-26,381.6,5422.57
7884,11,2024-07-27,336.6,4050.25
7885,11,2024-07-28,329.8,4196.49
7886,11,2024-07-29,417.0,4490.61
7887,11,2024-07-30,335.8,2704.42
7888,11,2024-07-31,362.8,3042.2
7889,11,2024-08-01,358.6,2921.8
7890,11,2024-08-02,323.3,2939.36
7891,11,2024-08-03,385.4,5213.76
7892,11,2024-08-04,386.9,5591.38
7893,11,2024-08-05,383.0,5143.08
7894,11,2024-08-06,356.9,3664.6
7895,11,2024-08-07,370.7,3632.42
7896,11,2024-08-08,341.6,4002.32
7897,11,2024-08-09,367.5,5316.89
7898,11,2024-08-10,384.0,4128.33
7899,11,2024-08-11,388.7,4709.47
7900,11,2024-08-12,372.5,4583.37
7901,11,2024-08-13,383.1,3301.02
7902,11,2024-08-14,374.9,3882.83
7903,11,2024-08-15,388.1,5702.7
7904,11,2024-08-16,358.1,3167.0
7905,11,2024-08-17,333.6,2752.12
7906,11,2024-08-18,340.0,3375.63
7907,11,2024-08-19,343.9,3995.7
7908,11,2024-08-20,416.8,6010.8
7909,11,2024-08-21,376.5,3706.99
7910,11,2024-08-22,380.0,3902.09
7911,11,2024-08-23,395.6,3334.56
7912,11,2024-08-24,323.4,3694.88
7913,11,2024-08-25,370.6,3952.39
7914,11,2024-08-26,356.3,4166.55
7915,11,2024-08-27,397.6,5157.36
7916,11,2024-08-28,386.0,5079.69
7917,11,2024-08-29,373.3,3461.5
7918,11,2024-08-30,344.6,2992.96
7919,11,2024-08-31,377.0,4907.76
7920,11,2024-09-01,372.5,5080.93
7921,11,2024-09-02,366.6,5020.24
7922,11,2024-09-03,376.8,4729.39
7923,11,2024-09-04,416.0,4260.34
7924,11,2024-09-05,381.7,5523.16
7925,11,2024-09-06,353.4,2904.23
7926,11,2024-09-07,341.9,3384.23
7927,11,2024-09-08,267.4,2284.99
7928,11,2024-09-09,338.4,3327.63
7929,11,2024-09-10,377.4,3987.72
7930,11,2024-09-11,339.4,3789.63
7931,11,2024-09-12,377.8,5009.62
7932,11,2024-09-13,336.9,3122.07
7933,11,2024-09-14,337.0,3861.24
7934,11,2024-09-15,375.0,3400.51
7935,11,2024-09-16,345.2,3713.37
7936,11,2024-09-17,355.5,4331.46
7937,11,2024-09-18,406.3,5358.72
7938,11,2024-09-19,335.8,4324.14
7939,11,2024-09-20,376.4,4578.44
7940,11,2024-09-21,326.8,3780.94
7941,11,2024-09-22,363.7,5284.96
7942,11,2024-09-23,360.3,3726.73
7943,11,2024-09-24,360.7,3239.06
7944,11,2024-09-25,371.9,4012.37
7945,11,2024-09-26,433.2,4996.22
7946,11,2024-09-27,360.4,4237.15
7947,11,2024-09-28,381.3,3864.05
7948,11,2024-09-29,354.0,3069.79
7949,11,2024-09-30,338.2,5021.57
7950,11,2024-10-01,335.4,4266.37
7951,11,2024-10-02,416.9,5158.42
7952,11,2024-10-03,387.2,4903.9
7953,11,2024-10-04,345.1,4192.03
7954,11,2024-10-05,316.8,2614.29
7955,11,2024-10-06,397.5,4550.49
7956,11,2024-10-07,361.5,4289.15
7957,11,2024-10-08,380.9,4003.65
7958,11,2024-10-09,345.1,5070.96
7959,11,2024-10-10,355.6,5196.86
7960,11,2024-10-11,344.4,4694.86
7961,11,2024-10-12,367.4,4175.12
7962,11,2024-10-13,388.1,3394.4
7963,11,2024-10-14,377.8,3178.05
7964,11,2024-10-15,383.5,3630.0
7965,11,2024-10-16,419.0,3755.43
7966,11,2024-10-17,380.3,3694.21
7967,11,2024-10-18,345.4,4989.67
7968,11,2024-10-19,343.7,4472.18
7969,11,2024-10-20,387.6,4068.7
7970,11,2024-10-21,382.8,5118.46
7971,11,2024-10-22,412.0,5894.26
7972,11,2024-10-23,343.8,3060.63
7973,11,2024-10-24,373.2,5457.92
7974,11,2024-10-25,356.9,4064.52
7975,11,2024-10-26,319.5,3670.91
7976,11,2024-10-27,337.7,4910.91
7977,11,2024-10-28,355.0,5104.78
7978,11,2024-10-29,328.9,3435.42
7979,11,2024-10-30,345.7,4713.32
7980,11,2024-10-31,403.7,6001.09
7981,11,2024-11-01,395.0,5892.86
7982,11,2024-11-02,352.1,5240.91
7983,11,2024-11-03,344.7,3489.5
7984,11,2024-11-04,279.4,2849.2
7985,11,2024-11-05,319.5,4146.12
7986,11,2024-11-06,361.4,4248.16
7987,11,2024-11-07,364.5,4830.67
7988,11,2024-11-08,301.3,2817.79
7989,11,2024-11-09,360.0,4912.97
7990,11,2024-11-10,388.2,4092.47
7991,11,2024-11-11,369.8,3161.66
7992,11,2024-11-12,370.5,4475.53
7993,11,2024-11-13,360.6,4191.14
7994,11,2024-11-14,371.2,3475.56
7995,11,2024-11-15,398.9,4826.75
7996,11,2024-11-16,375.3,5073.31
7997,11,2024-11-17,335.3,3705.07
7998,11,2024-11-18,386.0,3490.01
7999,11,2024-11-19,353.9,3114.99
8000,11,2024-11-20,341.8,4730.62
8001,11,2024-11-21,433.8,5109.41
8002,11,2024-11-22,360.0,4669.77
8003,11,2024-11-23,337.5,2741.36
8004,11,2024-11-24,349.8,3889.94
8005,11,2024-11-25,353.9,3316.45
8006,11,2024-11-26,379.4,5493.98
8007,11,2024-11-27,373.1,4086.79
8008,11,2024-11-28,382.8,5078.58
8009,11,2024-11-29,395.5,5832.9
8010,11,2024-11-30,403.9,5964.72
8011,11,2024-12-01,400.9,3604.08
8012,11,2024-12-02,309.0,2616.09
8013,11,2024-12-03,416.0,4981.73
8014,11,2024-12-04,342.8,3773.37
8015,11,2024-12-05,377.4,4952.36
8016,11,2024-12-06,378.6,3232.83
8017,11,2024-12-07,357.7,5336.18
8018,11,2024-12-08,343.1,4183.8
8019,11,2024-12-09,322.1,3851.63
8020,11,2024-12-10,363.5,4025.07
8021,11,2024-12-11,358.7,3282.52
8022,11,2024-12-12,329.5,4321.92
8023,11,2024-12-13,360.9,4484.5
8024,11,2024-12-14,375.4,4136.17
8025,11,2024-12-15,423.2,4437.35
8026,11,2024-12-16,345.9,3233.29
8027,11,2024-12-17,347.3,3251.24
8028,11,2024-12-18,395.1,4170.09
8029,11,2024-12-19,364.7,4623.62
8030,11,2024-12-20,316.8,4307.16
8031,11,2024-12-21,343.6,2795.59
8032,11,2024-12-22,346.8,3328.29
8033,11,2024-12-23,369.0,3943.61
8034,11,2024-12-24,328.4,2841.99
8035,11,2024-12-25,321.9,4107.22
8036,11,2024-12-26,347.8,3670.01
8037,11,2024-12-27,349.3,3343.45
8038,11,2024-12-28,333.0,4518.68
8039,11,2024-12-29,328.3,2778.82
8040,11,2024-12-30,388.1,3143.93
8041,11,2024-12-31,351.7,5261.77
8042,12,2023-01-01,117.4,956.19
8043,12,2023-01-02,107.5,1356.01
8044,12,2023-01-03,105.1,913.49
8045,12,2023-01-04,101.1,958.1
8046,12,2023-01-05,111.3,1024.91
8047,12,2023-01-06,111.6,1255.19
8048,12,2023-01-07,105.5,1457.75
8049,12,2023-01-08,119.1,1207.41
8050,12,2023-01-09,103.1,1119.94
8051,12,2023-01-10,105.5,1537.61
8052,12,2023-01-11,107.8,1275.77
8053,12,2023-01-12,115.3,1337.2
8054,12,2023-01-13,119.8,1033.2
8055,12,2023-01-14,100.9,1100.3
8056,12,2023-01-15,113.4,1406.16
8057,12,2023-01-16,115.8,1470.12
8058,12,2023-01-17,118.9,1075.32
8059,12,2023-01-18,106.5,1388.27
8060,12,2023-01-19,108.6,1592.57
8061,12,2023-01-20,106.2,1202.7
8062,12,2023-01-21,107.6,1506.36
8063,12,2023-01-22,104.3,1545.5
8064,12,2023-01-23,110.2,1520.37
8065,12,2023-01-24,90.9,1020.18
8066,12,2023-01-25,102.3,1416.47
8067,12,2023-01-26,105.3,1548.15
8068,12,2023-01-27,111.0,1002.85
8069,12,2023-01-28,115.9,1079.74
8070,12,2023-01-29,121.1,1113.83
8071,12,2023-01-30,107.5,1352.02
8072,12,2023-01-31,118.5,1365.63
8073,12,2023-02-01,108.0,1080.89
8074,12,2023-02-02,124.9,1316.68
8075,12,2023-02-03,108.4,1029.62
8076,12,2023-02-04,119.3,1735.57
8077,12,2023-02-05,105.1,1350.27
8078,12,2023-02-06,103.9,1397.71
8079,12,2023-02-07,102.3,1038.19
8080,12,2023-02-08,101.8,1239.97
8081,12,2023-02-09,118.7,1366.05
8082,12,2023-02-10,115.3,1215.92
8083,12,2023-02-11,91.8,1350.79
8084,12,2023-02-12,98.6,1318.34
8085,12,2023-02-13,104.7,1236.47
8086,12,2023-02-14,98.0,1204.06
8087,12,2023-02-15,121.1,1619.95
8088,12,2023-02-16,107.8,1244.12
8089,12,2023-02-17,112.9,1518.2
8090,12,2023-02-18,114.4,1681.49
8091,12,2023-02-19,101.0,1436.51
8092,12,2023-02-20,100.9,1353.17
8093,12,2023-02-21,100.2,1155.1
8094,12,2023-02-22,112.1,1019.15
8095,12,2023-02-23,96.3,841.22
8096,12,2023-02-24,120.6,1237.4
8097,12,2023-02-25,98.8,1371.49
8098,12,2023-02-26,98.0,1227.74
8099,12,2023-02-27,116.8,1708.2
8100,12,2023-02-28,121.1,1144.56
8101,12,2023-03-01,124.2,1557.74
8102,12,2023-03-02,117.2,985.76
8103,12,2023-03-03,88.9,1185.67
8104,12,2023-03-04,114.4,1334.89
8105,12,2023-03-05,102.2,1501.97
8106,12,2023-03-06,113.3,1083.57
8107,12,2023-03-07,99.9,1220.72
8108,12,2023-03-08,107.7,1144.78
8109,12,2023-03-09,117.9,951.28
8110,12,2023-03-10,104.5,1419.43
8111,12,2023-03-11,110.9,1345.08
8112,12,2023-03-12,108.9,913.74
8113,12,2023-03-13,104.7,1290.35
8114,12,2023-03-14,117.2,1339.11
8115,12,2023-03-15,107.9,1490.24
8116,12,2023-03-16,109.5,1419.5
8117,12,2023-03-17,109.2,938.58
8118,12,2023-03-18,112.9,1375.76
8119,12,2023-03-19,99.2,1067.66
8120,12,2023-03-20,114.6,1396.84
8121,12,2023-03-21,95.8,855.61
8122,12,2023-03-22,95.7,1395.67
8123,12,2023-03-23,115.2,929.46
8124,12,2023-03-24,115.9,1227.23
8125,12,2023-03-25,99.7,1341.2
8126,12,2023-03-26,127.7,1402.26
8127,12,2023-03-27,115.4,1038.98
8128,12,2023-03-28,99.8,1028.75
8129,12,2023-03-29,96.4,1075.17
8130,12,2023-03-30,106.0,964.72
8131,12,2023-03-31,125.2,1056.57
8132,12,2023-04-01,114.3,1611.83
8133,12,2023-04-02,103.3,1304.33
8134,12,2023-04-03,102.5,1156.77
8135,12,2023-04-04,98.6,1344.41
8136,12,2023-04-05,108.1,1331.78
8137,12,2023-04-06,105.2,1438.01
8138,12,2023-04-07,99.6,1193.16
8139,12,2023-04-08,105.7,1024.77
8140,12,2023-04-09,100.7,1169.82
8141,12,2023-04-10,106.1,1170.6
8142,12,2023-04-11,118.4,1697.08
8143,12,2023-04-12,122.6,1205.4
8144,12,2023-04-13,124.8,1528.9
8145,12,2023-04-14,91.4,1365.0
8146,12,2023-04-15,120.1,1702.13
8147,12,2023-04-16,110.1,1236.39
8148,12,2023-04-17,122.3,1136.44
8149,12,2023-04-18,116.9,1306.69
8150,12,2023-04-19,101.4,1437.69
8151,12,2023-04-20,108.1,1353.94
8152,12,2023-04-21,97.4,1131.4
8153,12,2023-04-22,111.2,1179.63
8154,12,2023-04-23,100.8,1323.73
8155,12,2023-04-24,122.9,1645.32
8156,12,2023-04-25,96.5,1142.32
8157,12,2023-04-26,100.1,1088.33
8158,12,2023-04-27,108.4,1281.48
8159,12,2023-04-28,115.8,1661.47
8160,12,2023-04-29,106.9,1469.78
8161,12,2023-04-30,120.3,1295.37
8162,12,2023-05-01,100.3,965.88
8163,12,2023-05-02,102.6,1059.26
8164,12,2023-05-03,105.7,1186.98
8165,12,2023-05-04,106.7,1527.71
8166,12,2023-05-05,109.6,1051.99
8167,12,2023-05-06,108.2,1375.56
8168,12,2023-05-07,95.3,792.13
8169,12,2023-05-08,105.4,1087.14
8170,12,2023-05-09,94.3,1224.85
8171,12,2023-05-10,96.5,1376.05
8172,12,2023-05-11,107.8,1083.02
8173,12,2023-05-12,115.1,1696.22
8174,12,2023-05-13,113.7,1306.37
8175,12,2023-05-14,93.6,1193.29
8176,12,2023-05-15,117.0,1314.95
8177,12,2023-05-16,117.2,978.74
8178,12,2023-05-17,105.5,1495.95
8179,12,2023-05-18,107.4,1228.29
8180,12,2023-05-19,117.7,1239.27
8181,12,2023-05-20,122.2,1776.72
8182,12,2023-05-21,114.6,1543.15
8183,12,2023-05-22,99.8,1059.58
8184,12,2023-05-23,109.9,986.26
8185,12,2023-05-24,110.1,1464.34
8186,12,2023-05-25,111.6,1402.42
8187,12,2023-05-26,96.6,995.69
8188,12,2023-05-27,107.3,961.16
8189,12,2023-05-28,100.4,1296.92
8190,12,2023-05-29,111.4,1431.47
8191,12,2023-05-30,97.3,992.75
8192,12,2023-05-31,105.9,1084.64
8193,12,2023-06-01,101.2,1396.32
8194,12,2023-06-02,110.0,1465.72
8195,12,2023-06-03,112.2,1422.05
8196,12,2023-06-04,99.5,1316.52
8197,12,2023-06-05,103.3,997.1
8198,12,2023-06-06,103.6,1093.93
8199,12,2023-06-07,112.7,1631.99
8200,12,2023-06-08,114.1,959.41
8201,12,2023-06-09,98.7,1167.04
8202,12,2023-06-10,96.0,836.47
8203,12,2023-06-11,94.6,1176.02
8204,12,2023-06-12,116.7,1614.69
8205,12,2023-06-13,113.9,1076.5
8206,12,2023-06-14,107.2,1311.72
8207,12,2023-06-15,118.9,1455.94
8208,12,2023-06-16,102.4,1173.57
8209,12,2023-06-17,104.7,999.05
8210,12,2023-06-18,113.1,1386.81
8211,12,2023-06-19,97.8,1115.79
8212,12,2023-06-20,124.5,1832.48
8213,12,2023-06-21,101.9,966.19
8214,12,2023-06-22,109.4,1621.95
8215,12,2023-06-23,110.2,1115.93
8216,12,2023-06-24,108.5,1431.62
8217,12,2023-06-25,97.7,1158.23
8218,12,2023-06-26,115.7,1433.24
8219,12,2023-06-27,117.9,1630.29
8220,12,2023-06-28,105.8,1476.1
8221,12,2023-06-29,105.9,1130.3
8222,12,2023-06-30,118.8,1642.04
8223,12,2023-07-01,91.9,1061.56
8224,12,2023-07-02,105.8,951.46
8225,12,2023-07-03,96.9,951.73
8226,12,2023-07-04,117.4,1724.93
8227,12,2023-07-05,112.3,1388.99
8228,12,2023-07-06,112.1,1555.15
8229,12,2023-07-07,111.1,1635.85
8230,12,2023-07-08,118.9,1110.34
8231,12,2023-07-09,105.0,1228.8
8232,12,2023-07-10,111.5,988.02
8233,12,2023-07-11,126.1,1888.9
8234,12,2023-07-12,113.3,1680.28
8235,12,2023-07-13,105.4,1574.31
8236,12,2023-07-14,108.4,1213.35
8237,12,2023-07-15,102.6,1183.96
8238,12,2023-07-16,110.4,1630.25
8239,12,2023-07-17,107.3,1457.54
8240,12,2023-07-18,109.0,1006.97
8241,12,2023-07-19,112.9,975.43
8242,12,2023-07-20,118.9,1045.3
8243,12,2023-07-21,108.8,978.17
8244,12,2023-07-22,101.1,1139.48
8245,12,2023-07-23,112.3,1454.29
8246,12,2023-07-24,87.8,1123.16
8247,12,2023-07-25,80.1,863.97
8248,12,2023-07-26,117.1,1643.34
8249,12,2023-07-27,95.4,1259.22
8250,12,2023-07-28,98.5,1035.72
8251,12,2023-07-29,101.9,1315.49
8252,12,2023-07-30,113.8,946.06
8253,12,2023-07-31,92.0,1261.28
8254,12,2023-08-01,95.7,1412.93
8255,12,2023-08-02,117.1,1510.59
8256,12,2023-08-03,104.3,1541.42
8257,12,2023-08-04,108.3,879.23
8258,12,2023-08-05,121.6,1186.48
8259,12,2023-08-06,104.5,1204.78
8260,12,2023-08-07,104.0,1449.26
8261,12,2023-08-08,108.4,1572.02
8262,12,2023-08-09,114.4,1315.33
8263,12,2023-08-10,104.6,1039.39
8264,12,2023-08-11,114.2,1646.09
8265,12,2023-08-12,106.2,1094.01
8266,12,2023-08-13,84.0,1061.87
8267,12,2023-08-14,96.1,1278.15
8268,12,2023-08-15,101.6,849.01
8269,12,2023-08-16,89.7,801.37
8270,12,2023-08-17,109.6,1468.34
8271,12,2023-08-18,99.5,987.13
8272,12,2023-08-19,99.3,1202.24
8273,12,2023-08-20,101.8,1050.77
8274,12,2023-08-21,91.9,1304.0
8275,12,2023-08-22,110.2,1141.86
8276,12,2023-08-23,116.3,1501.02
8277,12,2023-08-24,108.0,1457.37
8278,12,2023-08-25,115.1,1524.99
8279,12,2023-08-26,89.6,1184.12
8280,12,2023-08-27,111.2,1050.89
8281,12,2023-08-28,110.9,1525.11
8282,12,2023-08-29,110.4,1248.57
8283,12,2023-08-30,109.7,1377.01
8284,12,2023-08-31,108.0,972.89
8285,12,2023-09-01,122.6,1647.18
8286,12,2023-09-02,92.9,1221.9
8287,12,2023-09-03,120.3,1711.73
8288,12,2023-09-04,111.5,1573.77
8289,12,2023-09-05,105.2,1452.74
8290,12,2023-09-06,108.8,1195.37
